customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1849,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,109.4,875.2,No
CUST1850,Male,1,No,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.63,4490.98,No
CUST1851,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),91.83,2938.56,Yes
CUST1852,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),46.48,2835.28,Yes
CUST1853,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,82.13,1478.34,No
CUST1854,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,72.15,4761.9,No
CUST1855,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),106.19,4141.41,Yes
CUST1856,Male,1,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.17,3181.82,No
CUST1857,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,32.77,2097.28,Yes
CUST1858,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,20.5,574.0,Yes
CUST1859,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),87.79,4301.71,No
CUST1860,Female,1,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),74.99,899.88,No
CUST1861,Male,0,No,No,0,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,53.1,0.0,No
CUST1862,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),36.9,1217.7,Yes
CUST1863,Female,0,No,Yes,47,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,Yes,Mailed check,66.67,3133.49,Yes
CUST1864,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,30.03,1411.41,No
CUST1865,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,53.61,2573.28,Yes
CUST1866,Male,0,No,Yes,63,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,57.92,3648.96,No
CUST1867,Female,1,No,Yes,60,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),66.56,3993.6,No
CUST1868,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,66.66,1866.48,No
CUST1869,Female,0,No,No,38,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),45.7,1736.6,Yes
CUST1870,Male,1,No,No,25,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,105.02,2625.5,No
CUST1871,Female,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.55,888.8,No
CUST1872,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,42.96,3007.2,No
CUST1873,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),37.58,450.96,Yes
CUST1874,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),52.26,3553.68,No
CUST1875,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,26.76,669.0,Yes
CUST1876,Female,0,Yes,No,48,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,23.29,1117.92,No
CUST1877,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,80.51,5313.66,No
CUST1878,Male,0,No,Yes,6,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),81.91,491.46,No
CUST1879,Male,0,Yes,Yes,57,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,72.96,4158.72,No
CUST1880,Male,0,No,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,96.23,4619.04,No
CUST1881,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,23.92,1243.84,No
CUST1882,Male,1,Yes,No,64,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,113.6,7270.4,No
CUST1883,Female,0,No,Yes,61,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),29.51,1800.11,Yes
CUST1884,Female,0,No,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.4,1398.4,No
CUST1885,Male,0,No,Yes,42,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.34,1400.28,No
CUST1886,Male,0,No,Yes,24,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),107.99,2591.76,No
CUST1887,Female,0,Yes,Yes,2,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.07,142.14,No
CUST1888,Female,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),28.23,790.44,No
CUST1889,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,81.67,2531.77,Yes
CUST1890,Male,0,No,No,25,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.91,522.75,No
CUST1891,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.6,1464.0,No
CUST1892,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,85.06,2041.44,No
CUST1893,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),41.26,2186.78,No
CUST1894,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Electronic check,57.48,1551.96,No
CUST1895,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,20.78,1496.16,No
CUST1896,Female,0,Yes,Yes,55,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,89.37,4915.35,No
CUST1897,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),52.27,3345.28,No
CUST1898,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),77.16,3086.4,Yes
CUST1899,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),115.67,5783.5,No
CUST1900,Male,0,No,No,70,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,49.95,3496.5,Yes
CUST1901,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,119.02,3332.56,Yes
CUST1902,Female,0,No,No,18,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),83.27,1498.86,No
CUST1903,Male,0,Yes,Yes,65,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),44.21,2873.65,Yes
CUST1904,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),63.68,2547.2,Yes
CUST1905,Female,0,No,No,44,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),94.05,4138.2,No
CUST1906,Female,1,Yes,Yes,14,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,64.65,905.1,Yes
CUST1907,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),26.85,53.7,No
CUST1908,Male,0,Yes,No,10,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),36.86,368.6,Yes
CUST1909,Female,1,Yes,Yes,52,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,99.13,5154.76,No
CUST1910,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.84,3817.8,No
CUST1911,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),76.98,2232.42,No
CUST1912,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,36.76,2058.56,No
CUST1913,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,103.78,1764.26,No
CUST1914,Female,0,Yes,Yes,50,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),116.07,5803.5,Yes
CUST1915,Female,1,No,No,47,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,24.09,1132.23,No
CUST1916,Female,0,No,Yes,65,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),27.8,1807.0,No
CUST1917,Female,0,No,No,7,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.47,759.29,No
CUST1918,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),101.56,2132.76,No
CUST1919,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,81.79,408.95,Yes
CUST1920,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),114.5,6412.0,No
CUST1921,Male,0,Yes,Yes,35,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,84.64,2962.4,Yes
CUST1922,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),41.6,2329.6,No
CUST1923,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.86,4457.28,No
CUST1924,Male,1,No,No,44,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Electronic check,84.57,3721.08,No
CUST1925,Male,1,No,No,65,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,118.57,7707.05,No
CUST1926,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),41.39,1821.16,No
CUST1927,Female,1,Yes,No,19,No,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,79.79,1516.01,No
CUST1928,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),98.02,6175.26,Yes
CUST1929,Male,1,No,Yes,66,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Electronic check,53.9,3557.4,No
CUST1930,Male,0,No,Yes,2,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,57.97,115.94,No
CUST1931,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,108.79,5765.87,No
CUST1932,Male,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,60.42,3806.46,No
CUST1933,Male,0,No,No,39,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,82.47,3216.33,No
CUST1934,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.92,6317.36,No
CUST1935,Male,0,No,Yes,54,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.98,2212.92,Yes
CUST1936,Female,0,No,Yes,61,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),118.19,7209.59,No
CUST1937,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),90.2,270.6,No
CUST1938,Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,69.61,4106.99,No
CUST1939,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,63.09,1829.61,No
CUST1940,Female,1,Yes,Yes,1,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,115.44,115.44,No
CUST1941,Male,0,No,Yes,61,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,40.57,2474.77,No
CUST1942,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,51.17,2456.16,No
CUST1943,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),50.78,406.24,No
CUST1944,Male,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.9,1467.0,No
CUST1945,Male,0,No,No,60,No,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,66.85,4011.0,Yes
CUST1946,Male,0,Yes,Yes,47,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),118.92,5589.24,No
CUST1947,Female,0,Yes,No,24,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,108.88,2613.12,No
CUST1948,Female,1,Yes,Yes,35,No,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.79,1847.65,Yes
CUST1949,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,62.29,436.03,No
CUST1950,Male,0,Yes,No,72,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,86.95,6260.4,Yes
CUST1951,Female,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,21.72,1238.04,Yes
CUST1952,Male,1,No,Yes,44,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),102.02,4488.88,No
CUST1953,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,107.98,6586.78,No
CUST1954,Male,0,No,Yes,38,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,105.72,4017.36,Yes
CUST1955,Male,1,No,Yes,57,No,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),57.51,3278.07,Yes
CUST1956,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,66.2,4170.6,Yes
CUST1957,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),21.24,913.32,No
CUST1958,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,59.94,1678.32,Yes
CUST1959,Male,0,No,No,58,No,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),66.04,3830.32,No
CUST1960,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),110.7,7749.0,No
CUST1961,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.4,875.2,No
CUST1962,Female,0,Yes,No,5,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),116.61,583.05,No
CUST1963,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Mailed check,108.51,3038.28,No
CUST1964,Male,1,No,No,57,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,20.82,1186.74,No
CUST1965,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),84.15,1346.4,No
CUST1966,Male,1,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),26.82,402.3,No
CUST1967,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,47.26,94.52,No
CUST1968,Female,1,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),77.83,1556.6,Yes
CUST1969,Male,0,No,No,63,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),90.06,5673.78,No
CUST1970,Female,0,No,No,35,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),85.46,2991.1,No
CUST1971,Male,0,No,No,61,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),24.91,1519.51,No
CUST1972,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),30.36,1244.76,No
CUST1973,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Electronic check,32.86,1347.26,No
CUST1974,Female,0,No,No,60,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),29.14,1748.4,Yes
CUST1975,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),37.82,453.84,Yes
CUST1976,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),88.85,888.5,No
CUST1977,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,103.08,5463.24,No
CUST1978,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,60.88,913.2,No
